Taluk,Locality,Location,Total_Area(sqkm),Year,Urban_Area(sqkm),Vegetation_Area(sqkm),Water_Area(sqkm)
Purasawalkam,"V.O.C, Nagar","Purasawalkam, V.O.C, Nagar",18.81308601,2025,7.4856654,3.967660869,7.359759739
Purasawalkam,Vepery,"Purasawalkam, Vepery",15.70024379,2020,9.172150262,5.446346313,1.081747213
Purasawalkam,Vepery,"Purasawalkam, Vepery",15.70024379,2021,9.391141146,5.24241178,1.066690863
Purasawalkam,Vepery,"Purasawalkam, Vepery",15.70024379,2022,9.545779285,5.100502796,1.053961708
Purasawalkam,Vepery,"Purasawalkam, Vepery",15.70024379,2023,9.742749571,5.017274736,0.940219482
Purasawalkam,Vepery,"Purasawalkam, Vepery",15.70024379,2024,9.922385218,4.888976738,0.888881832
Purasawalkam,Vepery,"Purasawalkam, Vepery",15.70024379,2025,10.1037222,4.782271099,0.814250487
Tiruvottiyur,Aamullaivayal,"Tiruvottiyur, Aamullaivayal",18.35790921,2020,9.1580479,7.182606563,2.017254749
Tiruvottiyur,Aamullaivayal,"Tiruvottiyur, Aamullaivayal",18.35790921,2021,9.281750941,6.94291472,2.133243551
Tiruvottiyur,Aamullaivayal,"Tiruvottiyur, Aamullaivayal",18.35790921,2022,9.589004006,6.645854521,2.123050684
Tiruvottiyur,Aamullaivayal,"Tiruvottiyur, Aamullaivayal",18.35790921,2023,9.839280887,6.51893336,1.999694963
Tiruvottiyur,Aamullaivayal,"Tiruvottiyur, Aamullaivayal",18.35790921,2024,10.03526108,6.327162337,1.995485794
Tiruvottiyur,Aamullaivayal,"Tiruvottiyur, Aamullaivayal",18.35790921,2025,10.36420443,6.078198346,1.915506437
Tiruvottiyur,Ariyalur,"Tiruvottiyur, Ariyalur",10.34145089,2020,6.263807604,3.88017141,0.197471875
Tiruvottiyur,Ariyalur,"Tiruvottiyur, Ariyalur",10.34145089,2021,6.347130564,3.790310759,0.204009565
Tiruvottiyur,Ariyalur,"Tiruvottiyur, Ariyalur",10.34145089,2022,6.432071389,3.709662899,0.199716601
Tiruvottiyur,Ariyalur,"Tiruvottiyur, Ariyalur",10.34145089,2023,6.542744597,3.631061626,0.167644665
Tiruvottiyur,Ariyalur,"Tiruvottiyur, Ariyalur",10.34145089,2024,6.779928964,3.566908372,1.059493422
Tiruvottiyur,Ariyalur,"Tiruvottiyur, Ariyalur",10.34145089,2025,6.916518191,3.362812814,0.062119884
Tiruvottiyur,"Chinna, Sekkadu","Tiruvottiyur, Chinna, Sekkadu",6.680583533,2020,2.950592099,3.163824479,0.566166954
Tiruvottiyur,"Chinna, Sekkadu","Tiruvottiyur, Chinna, Sekkadu",6.680583533,2021,3.018453845,3.113297129,0.548832558
Tiruvottiyur,"Chinna, Sekkadu","Tiruvottiyur, Chinna, Sekkadu",6.680583533,2022,3.1411953,2.986762603,0.55262563
Tiruvottiyur,"Chinna, Sekkadu","Tiruvottiyur, Chinna, Sekkadu",6.680583533,2023,3.248988238,2.89607909,0.535516204
Tiruvottiyur,"Chinna, Sekkadu","Tiruvottiyur, Chinna, Sekkadu",6.680583533,2024,3.31979963,2.785566245,0.575217657
Tiruvottiyur,"Chinna, Sekkadu","Tiruvottiyur, Chinna, Sekkadu",6.680583533,2025,3.378193776,2.719727835,0.582661922
Tiruvottiyur,Elandancherry,"Tiruvottiyur, Elandancherry",11.38154658,2020,5.230729471,2.942853874,3.207963234
Tiruvottiyur,Elandancherry,"Tiruvottiyur, Elandancherry",11.38154658,2021,5.353338445,2.786715293,3.241492841
Tiruvottiyur,Elandancherry,"Tiruvottiyur, Elandancherry",11.38154658,2022,5.445383907,2.647665783,3.288496889
Tiruvottiyur,Elandancherry,"Tiruvottiyur, Elandancherry",11.38154658,2023,5.623525469,2.58191057,3.176110541
Tiruvottiyur,Elandancherry,"Tiruvottiyur, Elandancherry",11.38154658,2024,5.757054747,2.502055134,3.122436699
Tiruvottiyur,Elandancherry,"Tiruvottiyur, Elandancherry",11.38154658,2025,5.828388583,2.276138223,3.277019773
Tiruvottiyur,Ernavoor,"Tiruvottiyur, Ernavoor",9.835307675,2020,5.523433926,2.557069629,1.75480412
Tiruvottiyur,Ernavoor,"Tiruvottiyur, Ernavoor",9.835307675,2021,5.68977627,2.438321637,1.707209768
Tiruvottiyur,Ernavoor,"Tiruvottiyur, Ernavoor",9.835307675,2022,5.81996445,2.337676697,1.677666527
Tiruvottiyur,Ernavoor,"Tiruvottiyur, Ernavoor",9.835307675,2023,6.051985091,2.165959197,1.617363386
Tiruvottiyur,Ernavoor,"Tiruvottiyur, Ernavoor",9.835307675,2024,6.290988361,2.098445138,1.445874176
Tiruvottiyur,Ernavoor,"Tiruvottiyur, Ernavoor",9.835307675,2025,6.483931029,1.910835593,1.440541053
Tiruvottiyur,Kadapakkam,"Tiruvottiyur, Kadapakkam",7.718495992,2020,2.596797998,3.123742966,1.997955028
Tiruvottiyur,Kadapakkam,"Tiruvottiyur, Kadapakkam",7.718495992,2021,2.656967129,2.993076473,2.068452391
Tiruvottiyur,Kadapakkam,"Tiruvottiyur, Kadapakkam",7.718495992,2022,2.726684802,2.935536327,2.056274864
Tiruvottiyur,Kadapakkam,"Tiruvottiyur, Kadapakkam",7.718495992,2023,2.79063498,2.802634471,2.125226541
Tiruvottiyur,Kadapakkam,"Tiruvottiyur, Kadapakkam",7.718495992,2024,2.931913901,2.703482816,2.083099275
Tiruvottiyur,Kadapakkam,"Tiruvottiyur, Kadapakkam",7.718495992,2025,3.025899015,2.563330303,2.129266675
Tiruvottiyur,Kathivakkam,"Tiruvottiyur, Kathivakkam",10.88667661,2020,6.069526014,3.481562183,1.335588415
Tiruvottiyur,Kathivakkam,"Tiruvottiyur, Kathivakkam",10.88667661,2021,6.189579466,3.305044076,1.392053069
Tiruvottiyur,Kathivakkam,"Tiruvottiyur, Kathivakkam",10.88667661,2022,6.353471936,3.212690326,1.32051435
Tiruvottiyur,Kathivakkam,"Tiruvottiyur, Kathivakkam",10.88667661,2023,6.603772868,3.095567449,1.187336295
Tiruvottiyur,Kathivakkam,"Tiruvottiyur, Kathivakkam",10.88667661,2024,6.776555935,2.893107035,1.217013641
Tiruvottiyur,Kathivakkam,"Tiruvottiyur, Kathivakkam",10.88667661,2025,6.966906862,2.819584184,1.100185565
Tiruvottiyur,Manali,"Tiruvottiyur, Manali",19.09748185,2020,9.474219829,5.415306907,4.207955119
Tiruvottiyur,Manali,"Tiruvottiyur, Manali",19.09748185,2021,9.806543802,5.167003044,4.123935007
Tiruvottiyur,Manali,"Tiruvottiyur, Manali",19.09748185,2022,10.24345316,4.845612321,4.008416374
Tiruvottiyur,Manali,"Tiruvottiyur, Manali",19.09748185,2023,10.39687273,4.660828314,4.039780806
Tiruvottiyur,Manali,"Tiruvottiyur, Manali",19.09748185,2024,10.58727048,4.352228392,4.157982982
Tiruvottiyur,Manali,"Tiruvottiyur, Manali",19.09748185,2025,10.69556559,4.093489114,4.308427149
Tiruvottiyur,Sadayankuppam,"Tiruvottiyur, Sadayankuppam",16.43688029,2020,9.60661419,4.864742072,1.965524024
Tiruvottiyur,Sadayankuppam,"Tiruvottiyur, Sadayankuppam",16.43688029,2021,9.967059292,4.751124932,1.718696062
Tiruvottiyur,Sadayankuppam,"Tiruvottiyur, Sadayankuppam",16.43688029,2022,10.17984697,4.472364804,1.784668517
Tiruvottiyur,Sadayankuppam,"Tiruvottiyur, Sadayankuppam",16.43688029,2023,10.31131486,4.333657736,1.791907687
Tiruvottiyur,Sadayankuppam,"Tiruvottiyur, Sadayankuppam",16.43688029,2024,10.63093084,4.07394602,1.732003422
Tiruvottiyur,Sadayankuppam,"Tiruvottiyur, Sadayankuppam",16.43688029,2025,10.92388458,3.820666406,1.692329297
Tiruvottiyur,Sathangadu,"Tiruvottiyur, Sathangadu",13.14086665,2020,5.048348713,3.746225067,4.34629287
Tiruvottiyur,Sathangadu,"Tiruvottiyur, Sathangadu",13.14086665,2021,5.267378521,3.601507709,4.27198042
Tiruvottiyur,Sathangadu,"Tiruvottiyur, Sathangadu",13.14086665,2022,5.454505988,3.349081515,4.337279148
Tiruvottiyur,Sathangadu,"Tiruvottiyur, Sathangadu",13.14086665,2023,5.560513728,3.167823661,4.412529262
Tiruvottiyur,Sathangadu,"Tiruvottiyur, Sathangadu",13.14086665,2024,5.759174375,2.981593749,4.400098527
Tiruvottiyur,Sathangadu,"Tiruvottiyur, Sathangadu",13.14086665,2025,5.829638378,2.743982456,4.567245816
Tiruvottiyur,Theyambakkam,"Tiruvottiyur, Theyambakkam",18.98177424,2020,9.357823794,7.467176913,2.15677353
Tiruvottiyur,Theyambakkam,"Tiruvottiyur, Theyambakkam",18.98177424,2021,9.510641898,7.208183409,2.26294893
Tiruvottiyur,Theyambakkam,"Tiruvottiyur, Theyambakkam",18.98177424,2022,9.83588133,6.992513248,2.153379659
Tiruvottiyur,Theyambakkam,"Tiruvottiyur, Theyambakkam",18.98177424,2023,10.21037057,6.631565221,2.139838451
Tiruvottiyur,Theyambakkam,"Tiruvottiyur, Theyambakkam",18.98177424,2024,10.65665809,6.408290382,1.916825767
Tiruvottiyur,Theyambakkam,"Tiruvottiyur, Theyambakkam",18.98177424,2025,10.79455614,6.032971011,2.154247086
Tiruvottiyur,Vaikkadu,"Tiruvottiyur, Vaikkadu",17.5834713,2020,6.326475503,8.149411335,3.107584459
Tiruvottiyur,Vaikkadu,"Tiruvottiyur, Vaikkadu",17.5834713,2021,6.622326352,7.95625619,3.004888755
Tiruvottiyur,Vaikkadu,"Tiruvottiyur, Vaikkadu",17.5834713,2022,6.729501703,7.779929867,3.074039727
Tiruvottiyur,Vaikkadu,"Tiruvottiyur, Vaikkadu",17.5834713,2023,7.099758071,7.690790805,2.792922421
Tiruvottiyur,Vaikkadu,"Tiruvottiyur, Vaikkadu",17.5834713,2024,7.304956889,7.497855632,2.780658776
Tiruvottiyur,Vaikkadu,"Tiruvottiyur, Vaikkadu",17.5834713,2025,7.581859849,7.167324453,2.834286995
Tondiarpet,"Tondiarpet, (Part, I)","Tondiarpet, Tondiarpet, (Part, I)",10.19518992,2020,4.262918016,4.209403287,1.722868613
Tondiarpet,"Tondiarpet, (Part, I)","Tondiarpet, Tondiarpet, (Part, I)",10.19518992,2021,4.406148101,4.136886377,1.652155438
Tondiarpet,"Tondiarpet, (Part, I)","Tondiarpet, Tondiarpet, (Part, I)",10.19518992,2022,4.493090027,4.009696116,1.692403773
Tondiarpet,"Tondiarpet, (Part, I)","Tondiarpet, Tondiarpet, (Part, I)",10.19518992,2023,4.629486467,3.818814751,1.746888698
Tondiarpet,"Tondiarpet, (Part, I)","Tondiarpet, Tondiarpet, (Part, I)",10.19518992,2024,4.754355909,3.679050674,1.761783333
Tondiarpet,"Tondiarpet, (Part, I)","Tondiarpet, Tondiarpet, (Part, I)",10.19518992,2025,4.934252949,3.626072217,1.63486475
Tondiarpet,"Tondiarpet, (Part, II)","Tondiarpet, Tondiarpet, (Part, II)",14.95306058,2020,5.403797512,7.134131122,2.415131946
Tondiarpet,"Tondiarpet, (Part, II)","Tondiarpet, Tondiarpet, (Part, II)",14.95306058,2021,5.50408759,6.835771003,2.613201987
Tondiarpet,"Tondiarpet, (Part, II)","Tondiarpet, Tondiarpet, (Part, II)",14.95306058,2022,5.729039941,6.627463277,2.596557362
Tondiarpet,"Tondiarpet, (Part, II)","Tondiarpet, Tondiarpet, (Part, II)",14.95306058,2023,5.823865217,6.384484909,2.744710455
Tondiarpet,"Tondiarpet, (Part, II)","Tondiarpet, Tondiarpet, (Part, II)",14.95306058,2024,5.96140514,6.108289703,2.883365737
Tondiarpet,"Tondiarpet, (Part, II)","Tondiarpet, Tondiarpet, (Part, II)",14.95306058,2025,6.097519753,5.990753924,2.864786903
Tondiarpet,"Tondiarpet, (Part, III)","Tondiarpet, Tondiarpet, (Part, III)",5.548245018,2020,2.485249006,1.957528621,1.105467391
Tondiarpet,"Tondiarpet, (Part, III)","Tondiarpet, Tondiarpet, (Part, III)",5.548245018,2021,2.563289381,1.88614571,1.098809926
Tondiarpet,"Tondiarpet, (Part, III)","Tondiarpet, Tondiarpet, (Part, III)",5.548245018,2022,2.639939801,1.82505151,1.083253707
Tondiarpet,"Tondiarpet, (Part, III)","Tondiarpet, Tondiarpet, (Part, III)",5.548245018,2023,2.729781459,1.784390622,1.034072937
Tondiarpet,"Tondiarpet, (Part, III)","Tondiarpet, Tondiarpet, (Part, III)",5.548245018,2024,2.777710321,1.68492843,1.085606267
Tondiarpet,"Tondiarpet, (Part, III)","Tondiarpet, Tondiarpet, (Part, III)",5.548245018,2025,2.910437154,1.626119031,1.011688832
Tondiarpet,"Tondiarpet, (Part, IV)","Tondiarpet, Tondiarpet, (Part, IV)",9.061170097,2020,4.518874303,2.856787245,1.68550855
Tondiarpet,"Tondiarpet, (Part, IV)","Tondiarpet, Tondiarpet, (Part, IV)",9.061170097,2021,4.693931076,2.721922066,1.645316956
Tondiarpet,"Tondiarpet, (Part, IV)","Tondiarpet, Tondiarpet, (Part, IV)",9.061170097,2022,4.744147354,2.646446302,1.67057644
Tondiarpet,"Tondiarpet, (Part, IV)","Tondiarpet, Tondiarpet, (Part, IV)",9.061170097,2023,4.831329366,2.509818435,1.720022296
Tondiarpet,"Tondiarpet, (Part, IV)","Tondiarpet, Tondiarpet, (Part, IV)",9.061170097,2024,4.880207227,2.450362401,1.730600469
Tondiarpet,"Tondiarpet, (Part, IV)","Tondiarpet, Tondiarpet, (Part, IV)",9.061170097,2025,5.070476592,2.380789198,1.609904308
Velachery,Kalikundram,"Velachery, Kalikundram",14.79119162,2020,5.640151719,3.165291545,5.985748353
Velachery,Kalikundram,"Velachery, Kalikundram",14.79119162,2021,5.967243086,2.907136471,5.916812061
Velachery,Kalikundram,"Velachery, Kalikundram",14.79119162,2022,6.158695398,2.684953883,5.947542337
Velachery,Kalikundram,"Velachery, Kalikundram",14.79119162,2023,6.293290596,2.545957862,5.95194316
Velachery,Kalikundram,"Velachery, Kalikundram",14.79119162,2024,6.632404051,2.469117194,5.689670373
Velachery,Kalikundram,"Velachery, Kalikundram",14.79119162,2025,6.73165547,2.349037955,5.710498193
Velachery,Kanagam,"Velachery, Kanagam",5.397983058,2020,1.985697306,1.924501835,1.487783917
Velachery,Kanagam,"Velachery, Kanagam",5.397983058,2021,2.100938151,1.869835056,1.427209851
Velachery,Kanagam,"Velachery, Kanagam",5.397983058,2022,2.155935332,1.812101543,1.429946183
Velachery,Kanagam,"Velachery, Kanagam",5.397983058,2023,2.24665329,1.763406583,1.387923186
Velachery,Kanagam,"Velachery, Kanagam",5.397983058,2024,2.341026109,1.70326671,1.353690239
Velachery,Kanagam,"Velachery, Kanagam",5.397983058,2025,2.427614851,1.64096374,1.329404466
Velachery,Pallipattu,"Velachery, Pallipattu",9.416986393,2020,5.715219438,3.924719964,1.313247935
Velachery,Pallipattu,"Velachery, Pallipattu",9.416986393,2021,5.912948891,3.817571585,0.492008637
Velachery,Pallipattu,"Velachery, Pallipattu",9.416986393,2022,6.010636444,3.693978223,1.067394897
Velachery,Pallipattu,"Velachery, Pallipattu",9.416986393,2023,6.106291872,3.627208577,1.257101988
Velachery,Pallipattu,"Velachery, Pallipattu",9.416986393,2024,6.338778843,3.505867386,0.63251947
Velachery,Pallipattu,"Velachery, Pallipattu",9.416986393,2025,6.437150063,3.456184683,1.331843262
Velachery,Taramani,"Velachery, Taramani",6.766266243,2020,3.308964713,1.809605837,1.647695694
Velachery,Taramani,"Velachery, Taramani",6.766266243,2021,3.455081123,1.754823987,1.556361134
Velachery,Taramani,"Velachery, Taramani",6.766266243,2022,3.490400468,1.707099586,1.568766189
Velachery,Taramani,"Velachery, Taramani",6.766266243,2023,3.646027115,1.584573661,1.535665468
Velachery,Taramani,"Velachery, Taramani",6.766266243,2024,3.760703568,1.489793475,1.5157692
Velachery,Taramani,"Velachery, Taramani",6.766266243,2025,3.884531203,1.438163013,1.443572027
Velachery,Thiruvanmiyur,"Velachery, Thiruvanmiyur",18.71617919,2020,8.254013043,5.787736395,4.674429752
Velachery,Thiruvanmiyur,"Velachery, Thiruvanmiyur",18.71617919,2021,8.409837725,5.486957958,4.819383506
Velachery,Thiruvanmiyur,"Velachery, Thiruvanmiyur",18.71617919,2022,8.534412115,5.224046517,4.957720556
Velachery,Thiruvanmiyur,"Velachery, Thiruvanmiyur",18.71617919,2023,8.719832969,5.021173724,4.975172496
Velachery,Thiruvanmiyur,"Velachery, Thiruvanmiyur",18.71617919,2024,8.921478739,4.827740314,4.966960136
Velachery,Thiruvanmiyur,"Velachery, Thiruvanmiyur",18.71617919,2025,9.284215475,4.650744669,4.781219045
Velachery,Urur,"Velachery, Urur",13.4960696,2020,6.296614426,5.170516585,2.028938593
Velachery,Urur,"Velachery, Urur",13.4960696,2021,6.42211178,5.096723491,1.977234334
Velachery,Urur,"Velachery, Urur",13.4960696,2022,6.560382804,4.908774945,2.026911855
Velachery,Urur,"Velachery, Urur",13.4960696,2023,6.641744079,4.740809696,2.113515829
Velachery,Urur,"Velachery, Urur",13.4960696,2024,6.87032508,4.605664666,2.020079859
Velachery,Urur,"Velachery, Urur",13.4960696,2025,7.145891123,4.516604456,1.833574025
Velachery,"Velachery, (Part, I)","Velachery, Velachery, (Part, I)",6.127066726,2020,3.291611429,2.065587277,0.76986802
Velachery,"Velachery, (Part, I)","Velachery, Velachery, (Part, I)",6.127066726,2021,3.352441197,1.959671525,0.814954004
Velachery,"Velachery, (Part, I)","Velachery, Velachery, (Part, I)",6.127066726,2022,3.481038019,1.865189417,0.78083929
Velachery,"Velachery, (Part, I)","Velachery, Velachery, (Part, I)",6.127066726,2023,3.545022381,1.780308343,0.801736002
Velachery,"Velachery, (Part, I)","Velachery, Velachery, (Part, I)",6.127066726,2024,3.619891938,1.741256067,0.765918721
Velachery,"Velachery, (Part, I)","Velachery, Velachery, (Part, I)",6.127066726,2025,3.762936101,1.69804628,0.666084345
Velachery,"Velachery, (Part, II)","Velachery, Velachery, (Part, II)",19.25356031,2020,8.657166059,4.571674934,6.024719314
Velachery,"Velachery, (Part, II)","Velachery, Velachery, (Part, II)",19.25356031,2021,9.035392581,4.242469526,5.9756982
Velachery,"Velachery, (Part, II)","Velachery, Velachery, (Part, II)",19.25356031,2022,9.385338888,3.946269896,5.921951523
Velachery,"Velachery, (Part, II)","Velachery, Velachery, (Part, II)",19.25356031,2023,9.808607483,3.777897124,5.6670557
Velachery,"Velachery, (Part, II)","Velachery, Velachery, (Part, II)",19.25356031,2024,10.09333875,3.617743282,5.542478279
Velachery,"Velachery, (Part, II)","Velachery, Velachery, (Part, II)",19.25356031,2025,10.56992906,3.248827929,5.434803319
