Taluk,Locality,Location,Total_Area(sqkm),Year,Urban_Area(sqkm),Vegetation_Area(sqkm),Water_Area(sqkm)
Madhavaram,Kadhirvedu,"Madhavaram, Kadhirvedu",14.68208444,2017,5.039812175,7.212125972,2.339317452
Madhavaram,Kadhirvedu,"Madhavaram, Kadhirvedu",14.68208444,2018,5.205959829,7.076048123,2.332161794
Madhavaram,Kadhirvedu,"Madhavaram, Kadhirvedu",14.68208444,2019,5.372107483,6.939970275,2.33234854
Madhavaram,Kadhirvedu,"Madhavaram, Kadhirvedu",14.68208444,2020,5.538255137,6.803892426,2.339936875
Madhavaram,Kadhirvedu,"Madhavaram, Kadhirvedu",14.68208444,2021,5.720359585,6.727077974,2.23464688
Madhavaram,Kadhirvedu,"Madhavaram, Kadhirvedu",14.68208444,2022,6.066363038,6.559368014,2.056353387
Madhavaram,Kadhirvedu,"Madhavaram, Kadhirvedu",14.68208444,2023,6.423623614,6.273738344,1.984722481
Madhavaram,Kadhirvedu,"Madhavaram, Kadhirvedu",14.68208444,2024,6.747513173,6.135481069,1.799090197
Madhavaram,Kadhirvedu,"Madhavaram, Kadhirvedu",14.68208444,2025,6.934004342,5.87462374,1.873456356
Madhavaram,Kosapur,"Madhavaram, Kosapur",9.753830077,2010,2.557450771,4.115335188,2.644219478
Madhavaram,Kosapur,"Madhavaram, Kosapur",9.753830077,2011,2.667055804,4.046746268,2.671344375
Madhavaram,Kosapur,"Madhavaram, Kosapur",9.753830077,2012,2.776660837,3.978157348,2.682080751
Madhavaram,Kosapur,"Madhavaram, Kosapur",9.753830077,2013,2.88626587,3.909568429,2.68133056
Madhavaram,Kosapur,"Madhavaram, Kosapur",9.753830077,2014,2.995870903,3.840979509,2.691496412
Madhavaram,Kosapur,"Madhavaram, Kosapur",9.753830077,2015,3.105475936,3.772390589,2.695001544
Madhavaram,Kosapur,"Madhavaram, Kosapur",9.753830077,2016,3.215080969,3.703801669,2.659006783
Madhavaram,Kosapur,"Madhavaram, Kosapur",9.753830077,2017,3.324686002,3.635212749,2.680207736
Madhavaram,Kosapur,"Madhavaram, Kosapur",9.753830077,2018,3.434291035,3.56662383,2.661841093
Madhavaram,Kosapur,"Madhavaram, Kosapur",9.753830077,2019,3.543896068,3.49803491,2.682025228
Madhavaram,Kosapur,"Madhavaram, Kosapur",9.753830077,2020,3.653501101,3.42944599,2.670882987
Madhavaram,Kosapur,"Madhavaram, Kosapur",9.753830077,2021,3.813475847,3.366459194,2.573895036
Madhavaram,Kosapur,"Madhavaram, Kosapur",9.753830077,2022,3.982218517,3.172837789,2.598773772
Madhavaram,Kosapur,"Madhavaram, Kosapur",9.753830077,2023,4.058314781,3.048233148,2.647282149
Madhavaram,Kosapur,"Madhavaram, Kosapur",9.753830077,2024,4.278238888,2.891084029,2.58450716
Madhavaram,Kosapur,"Madhavaram, Kosapur",9.753830077,2025,4.462979501,2.739536223,2.551314354
Madhavaram,Manchambakkam,"Madhavaram, Manchambakkam",10.39236727,2010,2.977370352,5.297641346,1.734054869
Madhavaram,Manchambakkam,"Madhavaram, Manchambakkam",10.39236727,2011,3.104971938,5.209347324,1.738424097
Madhavaram,Manchambakkam,"Madhavaram, Manchambakkam",10.39236727,2012,3.232573525,5.121053302,1.724290595
Madhavaram,Manchambakkam,"Madhavaram, Manchambakkam",10.39236727,2013,3.360175111,5.032759279,1.7405359
Madhavaram,Manchambakkam,"Madhavaram, Manchambakkam",10.39236727,2014,3.487776698,4.944465257,1.717567032
Madhavaram,Manchambakkam,"Madhavaram, Manchambakkam",10.39236727,2015,3.615378284,4.856171234,1.712678414
Madhavaram,Manchambakkam,"Madhavaram, Manchambakkam",10.39236727,2016,3.742979871,4.767877212,1.70922235
Madhavaram,Manchambakkam,"Madhavaram, Manchambakkam",10.39236727,2017,3.870581457,4.679583189,1.728617471
Madhavaram,Manchambakkam,"Madhavaram, Manchambakkam",10.39236727,2018,3.998183044,4.591289167,1.727625493
Madhavaram,Manchambakkam,"Madhavaram, Manchambakkam",10.39236727,2019,4.12578463,4.502995144,1.707423117
Madhavaram,Manchambakkam,"Madhavaram, Manchambakkam",10.39236727,2020,4.253386217,4.414701122,1.724279929
Madhavaram,Manchambakkam,"Madhavaram, Manchambakkam",10.39236727,2021,4.495162678,4.283028415,1.614176175
Madhavaram,Manchambakkam,"Madhavaram, Manchambakkam",10.39236727,2022,4.651363345,4.106623929,1.634379995
Madhavaram,Manchambakkam,"Madhavaram, Manchambakkam",10.39236727,2023,4.838418459,3.945235628,1.608713181
Madhavaram,Manchambakkam,"Madhavaram, Manchambakkam",10.39236727,2024,5.055783689,3.754534856,1.582048723
Madhavaram,Manchambakkam,"Madhavaram, Manchambakkam",10.39236727,2025,5.177996921,3.64402508,1.570345267
Madhavaram,Mathur,"Madhavaram, Mathur",6.409729098,2010,2.188648162,1.520205803,2.033915615
Madhavaram,Mathur,"Madhavaram, Mathur",6.409729098,2011,2.282447369,1.494869039,2.017379522
Madhavaram,Mathur,"Madhavaram, Mathur",6.409729098,2012,2.376246576,1.469532276,2.019020585
Madhavaram,Mathur,"Madhavaram, Mathur",6.409729098,2013,2.470045783,1.444195513,2.021656109
Madhavaram,Mathur,"Madhavaram, Mathur",6.409729098,2014,2.56384499,1.418858749,2.030745317
Madhavaram,Mathur,"Madhavaram, Mathur",6.409729098,2015,2.657644197,1.393521986,2.021212576
Madhavaram,Mathur,"Madhavaram, Mathur",6.409729098,2016,2.751443404,1.368185223,1.996655135
Madhavaram,Mathur,"Madhavaram, Mathur",6.409729098,2017,2.845242611,1.342848459,2.015328229
Madhavaram,Mathur,"Madhavaram, Mathur",6.409729098,2018,2.939041818,1.317511696,2.002096746
Madhavaram,Mathur,"Madhavaram, Mathur",6.409729098,2019,3.032841025,1.292174932,2.004554776
Madhavaram,Mathur,"Madhavaram, Mathur",6.409729098,2020,3.126640232,1.266838169,2.016250697
Madhavaram,Mathur,"Madhavaram, Mathur",6.409729098,2021,3.195421913,1.177983306,2.036323878
Madhavaram,Mathur,"Madhavaram, Mathur",6.409729098,2022,3.231380526,1.142343784,2.036004788
Madhavaram,Mathur,"Madhavaram, Mathur",6.409729098,2023,3.368882106,1.075664272,1.965182719
Madhavaram,Mathur,"Madhavaram, Mathur",6.409729098,2024,3.417219221,0.993404059,1.999105817
Madhavaram,Mathur,"Madhavaram, Mathur",6.409729098,2025,3.547976868,0.940605099,1.92114713
Madhavaram,Puthagaram,"Madhavaram, Puthagaram",14.34335714,2010,3.426082004,3.483628342,6.591669178
Madhavaram,Puthagaram,"Madhavaram, Puthagaram",14.34335714,2011,3.57291409,3.425567869,6.576447276
Madhavaram,Puthagaram,"Madhavaram, Puthagaram",14.34335714,2012,3.719746176,3.367507397,6.532211696
Madhavaram,Puthagaram,"Madhavaram, Puthagaram",14.34335714,2013,3.866578262,3.309446925,6.517673992
Madhavaram,Puthagaram,"Madhavaram, Puthagaram",14.34335714,2014,4.013410348,3.251386452,6.563149975
Madhavaram,Puthagaram,"Madhavaram, Puthagaram",14.34335714,2015,4.160242434,3.19332598,6.557458814
Madhavaram,Puthagaram,"Madhavaram, Puthagaram",14.34335714,2016,4.307074519,3.135265507,6.510439041
Madhavaram,Puthagaram,"Madhavaram, Puthagaram",14.34335714,2017,4.453906605,3.077205035,6.54601595
Madhavaram,Puthagaram,"Madhavaram, Puthagaram",14.34335714,2018,4.600738691,3.019144563,6.48909438
Madhavaram,Puthagaram,"Madhavaram, Puthagaram",14.34335714,2019,4.747570777,2.96108409,6.588090393
Madhavaram,Puthagaram,"Madhavaram, Puthagaram",14.34335714,2020,4.894402863,2.903023618,6.545930657
Madhavaram,Puthagaram,"Madhavaram, Puthagaram",14.34335714,2021,5.148977343,2.675088022,6.519291772
Madhavaram,Puthagaram,"Madhavaram, Puthagaram",14.34335714,2022,5.500634027,2.492289032,6.350434078
Madhavaram,Puthagaram,"Madhavaram, Puthagaram",14.34335714,2023,5.664996413,2.249487653,6.428873071
Madhavaram,Puthagaram,"Madhavaram, Puthagaram",14.34335714,2024,5.814406073,2.083326009,6.445625055
Madhavaram,Puthagaram,"Madhavaram, Puthagaram",14.34335714,2025,5.908629417,2.006155002,6.428572719
Madhavaram,Puzhal,"Madhavaram, Puzhal",19.43972622,2010,7.674437792,9.35889493,0.679057664
Madhavaram,Puzhal,"Madhavaram, Puzhal",19.43972622,2011,8.003342269,9.202913347,0.678750817
Madhavaram,Puzhal,"Madhavaram, Puzhal",19.43972622,2012,8.332246746,9.046931765,0.673608782
Madhavaram,Puzhal,"Madhavaram, Puzhal",19.43972622,2013,8.661151222,8.890950183,0.677204305
Madhavaram,Puzhal,"Madhavaram, Puzhal",19.43972622,2014,8.990055699,8.734968601,0.677935071
Madhavaram,Puzhal,"Madhavaram, Puzhal",19.43972622,2015,9.318960176,8.578987019,0.679569546
Madhavaram,Puzhal,"Madhavaram, Puzhal",19.43972622,2016,9.647864653,8.423005437,0.681496514
Madhavaram,Puzhal,"Madhavaram, Puzhal",19.43972622,2017,9.97676913,8.267023854,0.681659487
Madhavaram,Puzhal,"Madhavaram, Puzhal",19.43972622,2018,10.30567361,8.111042272,0.679603474
Madhavaram,Puzhal,"Madhavaram, Puzhal",19.43972622,2019,10.63457808,7.95506069,0.67540038
Madhavaram,Puzhal,"Madhavaram, Puzhal",19.43972622,2020,10.96348256,7.799079108,0.677164549
Madhavaram,Puzhal,"Madhavaram, Puzhal",19.43972622,2021,11.12150306,7.628910675,0.689312485
Madhavaram,Puzhal,"Madhavaram, Puzhal",19.43972622,2022,11.43223801,7.323338808,0.684149402
Madhavaram,Puzhal,"Madhavaram, Puzhal",19.43972622,2023,11.78611777,7.144512602,0.509095851
Madhavaram,Puzhal,"Madhavaram, Puzhal",19.43972622,2024,12.25456279,6.83214626,0.353017169
Madhavaram,Puzhal,"Madhavaram, Puzhal",19.43972622,2025,12.56729124,6.556572372,0.315862607
Madhavaram,Surapet,"Madhavaram, Surapet",11.29400094,2010,3.118650351,4.087198213,3.465370729
Madhavaram,Surapet,"Madhavaram, Surapet",11.29400094,2011,3.252306795,4.019078243,3.445460812
Madhavaram,Surapet,"Madhavaram, Surapet",11.29400094,2012,3.385963238,3.950958273,3.453042169
Madhavaram,Surapet,"Madhavaram, Surapet",11.29400094,2013,3.519619682,3.882838303,3.403913417
Madhavaram,Surapet,"Madhavaram, Surapet",11.29400094,2014,3.653276125,3.814718332,3.405052288
Madhavaram,Surapet,"Madhavaram, Surapet",11.29400094,2015,3.786932569,3.746598362,3.452415137
Madhavaram,Surapet,"Madhavaram, Surapet",11.29400094,2016,3.920589013,3.678478392,3.412968121
Madhavaram,Surapet,"Madhavaram, Surapet",11.29400094,2017,4.054245456,3.610358422,3.465689877
Madhavaram,Surapet,"Madhavaram, Surapet",11.29400094,2018,4.1879019,3.542238451,3.407745756
Madhavaram,Surapet,"Madhavaram, Surapet",11.29400094,2019,4.321558343,3.474118481,3.446078263
Madhavaram,Surapet,"Madhavaram, Surapet",11.29400094,2020,4.455214787,3.405998511,3.432787638
Madhavaram,Surapet,"Madhavaram, Surapet",11.29400094,2021,4.537903282,3.341735198,3.414362456
Madhavaram,Surapet,"Madhavaram, Surapet",11.29400094,2022,4.60357311,3.140341604,3.550086223
Madhavaram,Surapet,"Madhavaram, Surapet",11.29400094,2023,4.818985365,3.003541804,3.471473767
Madhavaram,Surapet,"Madhavaram, Surapet",11.29400094,2024,4.897554152,2.863787147,3.532659637
Madhavaram,Surapet,"Madhavaram, Surapet",11.29400094,2025,5.060971969,2.777975012,3.455053956
Madhavaram,Vadaperumbakkam,"Madhavaram, Vadaperumbakkam",11.50777474,2010,3.522268682,5.234778131,2.096532024
Madhavaram,Vadaperumbakkam,"Madhavaram, Vadaperumbakkam",11.50777474,2011,3.673223054,5.147531829,2.123908172
Madhavaram,Vadaperumbakkam,"Madhavaram, Vadaperumbakkam",11.50777474,2012,3.824177426,5.060285526,2.11546738
Madhavaram,Vadaperumbakkam,"Madhavaram, Vadaperumbakkam",11.50777474,2013,3.975131798,4.973039224,2.123862913
Madhavaram,Vadaperumbakkam,"Madhavaram, Vadaperumbakkam",11.50777474,2014,4.12608617,4.885792922,2.108310448
Madhavaram,Vadaperumbakkam,"Madhavaram, Vadaperumbakkam",11.50777474,2015,4.277040543,4.79854662,2.107242006
Madhavaram,Vadaperumbakkam,"Madhavaram, Vadaperumbakkam",11.50777474,2016,4.427994915,4.711300318,2.108210329
Madhavaram,Vadaperumbakkam,"Madhavaram, Vadaperumbakkam",11.50777474,2017,4.578949287,4.624054016,2.113787399
Madhavaram,Vadaperumbakkam,"Madhavaram, Vadaperumbakkam",11.50777474,2018,4.729903659,4.536807713,2.130691958
Madhavaram,Vadaperumbakkam,"Madhavaram, Vadaperumbakkam",11.50777474,2019,4.880858031,4.449561411,2.107900749
Madhavaram,Vadaperumbakkam,"Madhavaram, Vadaperumbakkam",11.50777474,2020,5.031812403,4.362315109,2.113647226
Madhavaram,Vadaperumbakkam,"Madhavaram, Vadaperumbakkam",11.50777474,2021,5.175570429,4.196742412,2.135461898
Madhavaram,Vadaperumbakkam,"Madhavaram, Vadaperumbakkam",11.50777474,2022,5.348908877,3.991359156,2.167506706
Madhavaram,Vadaperumbakkam,"Madhavaram, Vadaperumbakkam",11.50777474,2023,5.558049709,3.905695092,2.044029938
Madhavaram,Vadaperumbakkam,"Madhavaram, Vadaperumbakkam",11.50777474,2024,5.631830368,3.737263973,2.138680398
Madhavaram,Vadaperumbakkam,"Madhavaram, Vadaperumbakkam",11.50777474,2025,5.695470966,3.578610498,2.233693275
Madhavaram,Villakupattu,"Madhavaram, Villakupattu",19.10345362,2010,6.559278018,6.982171342,3.937551504
Madhavaram,Villakupattu,"Madhavaram, Villakupattu",19.10345362,2011,6.840389933,6.865801819,3.924867757
Madhavaram,Villakupattu,"Madhavaram, Villakupattu",19.10345362,2012,7.121501848,6.749432297,3.922308032
Madhavaram,Villakupattu,"Madhavaram, Villakupattu",19.10345362,2013,7.402613763,6.633062775,3.932761762
Madhavaram,Villakupattu,"Madhavaram, Villakupattu",19.10345362,2014,7.683725678,6.516693252,3.907223884
Madhavaram,Villakupattu,"Madhavaram, Villakupattu",19.10345362,2015,7.964837593,6.40032373,3.930379305
Madhavaram,Villakupattu,"Madhavaram, Villakupattu",19.10345362,2016,8.245949508,6.283954207,3.880505988
Madhavaram,Villakupattu,"Madhavaram, Villakupattu",19.10345362,2017,8.527061423,6.167584685,3.913685418
Madhavaram,Villakupattu,"Madhavaram, Villakupattu",19.10345362,2018,8.808173338,6.051215163,3.910069908
Madhavaram,Villakupattu,"Madhavaram, Villakupattu",19.10345362,2019,9.089285253,5.93484564,3.925561503
Madhavaram,Villakupattu,"Madhavaram, Villakupattu",19.10345362,2020,9.370397168,5.818476118,3.914580335
Madhavaram,Villakupattu,"Madhavaram, Villakupattu",19.10345362,2021,9.674377736,5.453180411,3.975895474
Madhavaram,Villakupattu,"Madhavaram, Villakupattu",19.10345362,2022,9.917412881,5.082232252,4.103808488
Madhavaram,Villakupattu,"Madhavaram, Villakupattu",19.10345362,2023,10.35883663,4.930610681,3.814006311
Madhavaram,Villakupattu,"Madhavaram, Villakupattu",19.10345362,2024,10.48085471,4.806215295,3.816383621
Madhavaram,Villakupattu,"Madhavaram, Villakupattu",19.10345362,2025,10.58333397,4.683635226,3.836484426
Mylapore,Chintadripet,"Mylapore, Chintadripet",15.2451016,2010,3.663060549,5.311581402,5.555372905
Mylapore,Chintadripet,"Mylapore, Chintadripet",15.2451016,2011,3.820048858,5.223055045,5.564957723
Mylapore,Chintadripet,"Mylapore, Chintadripet",15.2451016,2012,3.977037167,5.134528689,5.537987616
Mylapore,Chintadripet,"Mylapore, Chintadripet",15.2451016,2013,4.134025476,5.046002332,5.637443711
Mylapore,Chintadripet,"Mylapore, Chintadripet",15.2451016,2014,4.291013786,4.957475975,5.563621237
Mylapore,Chintadripet,"Mylapore, Chintadripet",15.2451016,2015,4.448002095,4.868949619,5.606425478
Mylapore,Chintadripet,"Mylapore, Chintadripet",15.2451016,2016,4.604990404,4.780423262,5.534212427
Mylapore,Chintadripet,"Mylapore, Chintadripet",15.2451016,2017,4.761978713,4.691896905,5.597223369
Mylapore,Chintadripet,"Mylapore, Chintadripet",15.2451016,2018,4.918967023,4.603370548,5.635185241
Mylapore,Chintadripet,"Mylapore, Chintadripet",15.2451016,2019,5.075955332,4.514844192,5.611435036
Mylapore,Chintadripet,"Mylapore, Chintadripet",15.2451016,2020,5.232943641,4.426317835,5.585840126
Mylapore,Chintadripet,"Mylapore, Chintadripet",15.2451016,2021,5.557502244,4.285638756,5.4019606
Mylapore,Chintadripet,"Mylapore, Chintadripet",15.2451016,2022,5.669756449,4.050085815,5.525259338
Mylapore,Chintadripet,"Mylapore, Chintadripet",15.2451016,2023,5.937747909,3.773203057,5.534150635
Mylapore,Chintadripet,"Mylapore, Chintadripet",15.2451016,2024,6.238098071,3.513240323,5.493763207
Mylapore,Chintadripet,"Mylapore, Chintadripet",15.2451016,2025,6.400316494,3.396438557,5.448346551
Mylapore,"Mylapore, (Part, I)","Mylapore, Mylapore, (Part, I)",16.25922127,2010,6.012992762,8.932597826,1.313630682
Mylapore,"Mylapore, (Part, I)","Mylapore, Mylapore, (Part, I)",16.25922127,2011,6.236546837,8.73589146,1.286782973
Mylapore,"Mylapore, (Part, I)","Mylapore, Mylapore, (Part, I)",16.25922127,2012,6.447007692,8.527200591,1.285012988
Mylapore,"Mylapore, (Part, I)","Mylapore, Mylapore, (Part, I)",16.25922127,2013,6.658007267,8.32579894,1.275415063
Mylapore,"Mylapore, (Part, I)","Mylapore, Mylapore, (Part, I)",16.25922127,2014,6.8612569,8.12104178,1.27692259
Mylapore,"Mylapore, (Part, I)","Mylapore, Mylapore, (Part, I)",16.25922127,2015,7.064982459,7.922983315,1.271255497
Mylapore,"Mylapore, (Part, I)","Mylapore, Mylapore, (Part, I)",16.25922127,2016,7.269960102,7.731735788,1.25752538
Mylapore,"Mylapore, (Part, I)","Mylapore, Mylapore, (Part, I)",16.25922127,2017,7.474412397,7.544759891,1.240048982
Mylapore,"Mylapore, (Part, I)","Mylapore, Mylapore, (Part, I)",16.25922127,2018,7.674272052,7.357776143,1.227173076
Mylapore,"Mylapore, (Part, I)","Mylapore, Mylapore, (Part, I)",16.25922127,2019,7.868876917,7.170428072,1.219916281
Mylapore,"Mylapore, (Part, I)","Mylapore, Mylapore, (Part, I)",16.25922127,2020,9.015588344,7.81264278,1.367081081
Mylapore,"Mylapore, (Part, I)","Mylapore, Mylapore, (Part, I)",16.25922127,2021,9.399552236,7.52198983,1.510471945
Mylapore,"Mylapore, (Part, I)","Mylapore, Mylapore, (Part, I)",16.25922127,2022,9.725019919,7.256669531,0.980632444
Mylapore,"Mylapore, (Part, I)","Mylapore, Mylapore, (Part, I)",16.25922127,2023,10.09981217,7.052148272,2.156716545
Mylapore,"Mylapore, (Part, I)","Mylapore, Mylapore, (Part, I)",16.25922127,2024,10.28518343,6.752444511,1.445772685
Mylapore,"Mylapore, (Part, I)","Mylapore, Mylapore, (Part, I)",16.25922127,2025,10.37000377,6.450336316,0.961386091
Mylapore,"Mylapore, (Part, II)","Mylapore, Mylapore, (Part, II)",9.789704564,2010,3.862873393,5.202400775,0.724430396
Mylapore,"Mylapore, (Part, II)","Mylapore, Mylapore, (Part, II)",9.789704564,2011,3.993637819,5.071517741,0.724549003
Mylapore,"Mylapore, (Part, II)","Mylapore, Mylapore, (Part, II)",9.789704564,2012,4.124703337,4.945921743,0.719079484
Mylapore,"Mylapore, (Part, II)","Mylapore, Mylapore, (Part, II)",9.789704564,2013,4.257893493,4.827059802,0.704751268
Mylapore,"Mylapore, (Part, II)","Mylapore, Mylapore, (Part, II)",9.789704564,2014,4.384652665,4.704890191,0.700161708
Mylapore,"Mylapore, (Part, II)","Mylapore, Mylapore, (Part, II)",9.789704564,2015,4.509504023,4.584718376,0.695482165
Mylapore,"Mylapore, (Part, II)","Mylapore, Mylapore, (Part, II)",9.789704564,2016,4.629702236,4.46379528,0.696207047
Mylapore,"Mylapore, (Part, II)","Mylapore, Mylapore, (Part, II)",9.789704564,2017,4.751084857,4.34777825,0.690841457
Mylapore,"Mylapore, (Part, II)","Mylapore, Mylapore, (Part, II)",9.789704564,2018,4.875483606,4.23773028,0.676490678
Mylapore,"Mylapore, (Part, II)","Mylapore, Mylapore, (Part, II)",9.789704564,2019,4.987797371,4.120475772,0.681431421
Mylapore,"Mylapore, (Part, II)","Mylapore, Mylapore, (Part, II)",9.789704564,2020,5.899817677,4.63498909,0.776529911
Mylapore,"Mylapore, (Part, II)","Mylapore, Mylapore, (Part, II)",9.789704564,2021,6.013116776,4.487284212,1.226037665
Mylapore,"Mylapore, (Part, II)","Mylapore, Mylapore, (Part, II)",9.789704564,2022,6.217051798,4.322383764,0.578773309
Mylapore,"Mylapore, (Part, II)","Mylapore, Mylapore, (Part, II)",9.789704564,2023,6.362804895,4.264982992,1.027457769
Mylapore,"Mylapore, (Part, II)","Mylapore, Mylapore, (Part, II)",9.789704564,2024,6.498202482,4.085679044,0.833020658
Mylapore,"Mylapore, (Part, II)","Mylapore, Mylapore, (Part, II)",9.789704564,2025,6.570072034,4.015732827,1.234981639
Mylapore,"Triplicane, (Part, I)","Mylapore, Triplicane, (Part, I)",14.27327095,2010,3.490518845,3.753423736,6.220492732
Mylapore,"Triplicane, (Part, I)","Mylapore, Triplicane, (Part, I)",14.27327095,2011,3.64011251,3.690866673,6.204816681
Mylapore,"Triplicane, (Part, I)","Mylapore, Triplicane, (Part, I)",14.27327095,2012,3.789706175,3.628309611,6.166315539
Mylapore,"Triplicane, (Part, I)","Mylapore, Triplicane, (Part, I)",14.27327095,2013,3.939299839,3.565752549,6.2011492
Mylapore,"Triplicane, (Part, I)","Mylapore, Triplicane, (Part, I)",14.27327095,2014,4.088893504,3.503195487,6.191495038
Mylapore,"Triplicane, (Part, I)","Mylapore, Triplicane, (Part, I)",14.27327095,2015,4.238487169,3.440638424,6.133649944
Mylapore,"Triplicane, (Part, I)","Mylapore, Triplicane, (Part, I)",14.27327095,2016,4.388080834,3.378081362,6.189022121
Mylapore,"Triplicane, (Part, I)","Mylapore, Triplicane, (Part, I)",14.27327095,2017,4.537674499,3.3155243,6.110659611
Mylapore,"Triplicane, (Part, I)","Mylapore, Triplicane, (Part, I)",14.27327095,2018,4.687268163,3.252967238,6.122693868
Mylapore,"Triplicane, (Part, I)","Mylapore, Triplicane, (Part, I)",14.27327095,2019,4.836861828,3.190410175,6.132516081
Mylapore,"Triplicane, (Part, I)","Mylapore, Triplicane, (Part, I)",14.27327095,2020,4.986455493,3.127853113,6.158962343
Mylapore,"Triplicane, (Part, I)","Mylapore, Triplicane, (Part, I)",14.27327095,2021,5.292434474,2.905280959,6.075555517
Mylapore,"Triplicane, (Part, I)","Mylapore, Triplicane, (Part, I)",14.27327095,2022,5.387023093,2.815750929,6.070496929
Mylapore,"Triplicane, (Part, I)","Mylapore, Triplicane, (Part, I)",14.27327095,2023,5.740040928,2.664253547,5.868976475
Mylapore,"Triplicane, (Part, I)","Mylapore, Triplicane, (Part, I)",14.27327095,2024,5.917212799,2.418867565,5.937190586
Mylapore,"Triplicane, (Part, I)","Mylapore, Triplicane, (Part, I)",14.27327095,2025,6.258985865,2.136399305,5.877885779
Mylapore,"Triplicane, (Part, II)","Mylapore, Triplicane, (Part, II)",16.30067278,2010,4.945535605,4.14051729,5.838445413
Mylapore,"Triplicane, (Part, II)","Mylapore, Triplicane, (Part, II)",16.30067278,2011,5.157487131,4.071508669,5.762575599
Mylapore,"Triplicane, (Part, II)","Mylapore, Triplicane, (Part, II)",16.30067278,2012,5.369438657,4.002500047,5.796071924
Mylapore,"Triplicane, (Part, II)","Mylapore, Triplicane, (Part, II)",16.30067278,2013,5.581390183,3.933491426,5.780629883
Mylapore,"Triplicane, (Part, II)","Mylapore, Triplicane, (Part, II)",16.30067278,2014,5.793341708,3.864482804,5.841432679
Mylapore,"Triplicane, (Part, II)","Mylapore, Triplicane, (Part, II)",16.30067278,2015,6.005293234,3.795474183,5.810582253
Mylapore,"Triplicane, (Part, II)","Mylapore, Triplicane, (Part, II)",16.30067278,2016,6.21724476,3.726465561,5.756842062
Mylapore,"Triplicane, (Part, II)","Mylapore, Triplicane, (Part, II)",16.30067278,2017,6.429196286,3.65745694,5.821456568
Mylapore,"Triplicane, (Part, II)","Mylapore, Triplicane, (Part, II)",16.30067278,2018,6.641147812,3.588448318,5.818733586
Mylapore,"Triplicane, (Part, II)","Mylapore, Triplicane, (Part, II)",16.30067278,2019,6.853099338,3.519439697,5.779533057
Mylapore,"Triplicane, (Part, II)","Mylapore, Triplicane, (Part, II)",16.30067278,2020,7.065050864,3.450431075,5.785190839
Mylapore,"Triplicane, (Part, II)","Mylapore, Triplicane, (Part, II)",16.30067278,2021,7.284856311,3.147314918,5.86850155
Mylapore,"Triplicane, (Part, II)","Mylapore, Triplicane, (Part, II)",16.30067278,2022,7.402611551,2.945359744,5.952701484
Mylapore,"Triplicane, (Part, II)","Mylapore, Triplicane, (Part, II)",16.30067278,2023,7.487816355,2.749264124,6.063592299
Mylapore,"Triplicane, (Part, II)","Mylapore, Triplicane, (Part, II)",16.30067278,2024,7.587675345,2.638708581,6.074288853
Mylapore,"Triplicane, (Part, II)","Mylapore, Triplicane, (Part, II)",16.30067278,2025,7.707493847,2.398466746,6.194712186
Perambur,Erukkencheri,"Perambur, Erukkencheri",16.19067319,2010,5.52515836,9.31351151,0.536602236
Perambur,Erukkencheri,"Perambur, Erukkencheri",16.19067319,2011,5.761950861,9.158286319,0.535547066
Perambur,Erukkencheri,"Perambur, Erukkencheri",16.19067319,2012,5.998743362,9.003061127,0.541026027
Perambur,Erukkencheri,"Perambur, Erukkencheri",16.19067319,2013,6.235535863,8.847835935,0.538968671
Perambur,Erukkencheri,"Perambur, Erukkencheri",16.19067319,2014,6.472328364,8.692610743,0.538870088
Perambur,Erukkencheri,"Perambur, Erukkencheri",16.19067319,2015,6.709120865,8.537385551,0.537909776
Perambur,Erukkencheri,"Perambur, Erukkencheri",16.19067319,2016,6.945913366,8.382160359,0.531029115
Perambur,Erukkencheri,"Perambur, Erukkencheri",16.19067319,2017,7.182705868,8.226935168,0.533458538
Perambur,Erukkencheri,"Perambur, Erukkencheri",16.19067319,2018,7.419498369,8.071709976,0.534171037
Perambur,Erukkencheri,"Perambur, Erukkencheri",16.19067319,2019,7.65629087,7.916484784,0.53523576
Perambur,Erukkencheri,"Perambur, Erukkencheri",16.19067319,2020,7.893083371,7.761259592,0.536330226
Perambur,Erukkencheri,"Perambur, Erukkencheri",16.19067319,2021,8.255300829,7.626003719,0.309368641
Perambur,Erukkencheri,"Perambur, Erukkencheri",16.19067319,2022,8.648158622,7.542098516,0.000416051
Perambur,Erukkencheri,"Perambur, Erukkencheri",16.19067319,2023,9.04317181,7.450663329,2.252354351
Perambur,Erukkencheri,"Perambur, Erukkencheri",16.19067319,2024,9.2950019,7.128558436,0.929015266
Perambur,Erukkencheri,"Perambur, Erukkencheri",16.19067319,2025,9.55530074,6.812200161,1.656464284
Perambur,Jambuli,"Perambur, Jambuli",14.44097957,2010,5.319956333,5.590350504,2.197602814
Perambur,Jambuli,"Perambur, Jambuli",14.44097957,2011,5.547954462,5.497177996,2.178288436
Perambur,Jambuli,"Perambur, Jambuli",14.44097957,2012,5.77595259,5.404005487,2.187871854
Perambur,Jambuli,"Perambur, Jambuli",14.44097957,2013,6.003950719,5.310832979,2.200183831
Perambur,Jambuli,"Perambur, Jambuli",14.44097957,2014,6.231948848,5.21766047,2.168470335
Perambur,Jambuli,"Perambur, Jambuli",14.44097957,2015,6.459946976,5.124487962,2.18931826
